_ID_;_MAIN_CATEGORY_;_NAME_;_MODEL_;_SKU_;_EAN_;_JAN_;_ISBN_;_MPN_;_UPC_;_MANUFACTURER_;_LOCATION_;_PRICE_;_QUANTITY_;_LENGTH_;_SEO_KEYWORD_;_DISCOUNT_;_SPECIAL_;_RELATED_ISBN_;_URL_
898;Citroen|C5;"КПП автоматическая (АКПП) Citroen, 2002 (23099129)";23099129;;;2,2;дизель;;;"КПП автоматическая (АКПП)";;200.0000;1;2002;kpp-avtomaticheskaya-akpp-citroen-2002-23099129;;;;https://d4.by/index.php?route=product/product&path=11878_12017&product_id=898
899;Skoda|Octavia;"Крышка багажника (дверь 3-5) Skoda, 2002 (23099135)";23099135;;;;;;;"Крышка багажника (дверь 3-5)";;50.0000;1;2002;kryshka-bagazhnika-dver-3-5-skoda-2002-23099135;;;;https://d4.by/index.php?route=product/product&path=12025_12026&product_id=899
900;Citroen|XM;"КПП автоматическая (АКПП) Citroen, 1994 (23100263)";23100263;;;3;бензин;;;"КПП автоматическая (АКПП)";;150.0000;1;1994;kpp-avtomaticheskaya-akpp-citroen-1994-23100263;;;;https://d4.by/index.php?route=product/product&path=11878_12064&product_id=900
901;Volkswagen|Transporter;"КПП автоматическая (АКПП) Volkswagen, 2001 (23100305)";23100305;;;2,5;дизель;TDi;;"КПП автоматическая (АКПП)";;480.0000;1;2001;kpp-avtomaticheskaya-akpp-volkswagen-2001-23100305;;;;https://d4.by/index.php?route=product/product&path=11905_11933&product_id=901
902;Volkswagen|Golf;"КПП автоматическая (АКПП) Volkswagen, 2003 (23100358)";23100358;;;1,9;дизель;TDi;;"КПП автоматическая (АКПП)";;350.0000;1;2003;kpp-avtomaticheskaya-akpp-volkswagen-2003-23100358;;;;https://d4.by/index.php?route=product/product&path=11905_11928&product_id=902
903;Skoda|Fabia;"Крышка багажника (дверь 3-5) Skoda, 2007 (23100377)";23100377;;;;;;;"Крышка багажника (дверь 3-5)";;150.0000;1;2007;kryshka-bagazhnika-dver-3-5-skoda-2007-23100377;;;;https://d4.by/index.php?route=product/product&path=12025_12027&product_id=903
904;Volkswagen|Polo;"КПП автоматическая (АКПП) Volkswagen, 2002 (23100386)";23100386;;;1,4;бензин;;;"КПП автоматическая (АКПП)";;165.0000;1;2002;kpp-avtomaticheskaya-akpp-volkswagen-2002-23100386;;;;https://d4.by/index.php?route=product/product&path=11905_11957&product_id=904
905;Peugeot|207;"Крышка багажника (дверь 3-5) Peugeot, 2007 (23100606)";23100606;;;;;;;"Крышка багажника (дверь 3-5)";;35.0000;1;2007;kryshka-bagazhnika-dver-3-5-peugeot-2007-23100606;;;;https://d4.by/index.php?route=product/product&path=11886_11907&product_id=905
906;Fiat|Bravo;"Крышка багажника (дверь 3-5) Fiat, 1997 (23100626)";23100626;;;;;;;"Крышка багажника (дверь 3-5)";;25.0000;1;1997;kryshka-bagazhnika-dver-3-5-fiat-1997-23100626;;;;https://d4.by/index.php?route=product/product&path=11939_12065&product_id=906
907;Skoda|Octavia;"Крышка багажника (дверь 3-5) Skoda, 1999 (23100628)";23100628;;;;;;;"Крышка багажника (дверь 3-5)";;60.0000;1;1999;kryshka-bagazhnika-dver-3-5-skoda-1999-23100628;;;;https://d4.by/index.php?route=product/product&path=12025_12026&product_id=907
908;Volkswagen|Passat;"Дверь передняя левая Volkswagen, 2000 (23100643)";23100643;;;;;;;"Дверь передняя левая";;20.0000;1;2000;dver-perednyaya-levaya-volkswagen-2000-23100643;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=908
909;Volkswagen|Golf;"Дверь передняя правая Volkswagen, 1998 (23100653)";23100653;;;;;;;"Дверь передняя правая";;25.0000;1;1998;dver-perednyaya-pravaya-volkswagen-1998-23100653;;;;https://d4.by/index.php?route=product/product&path=11905_11928&product_id=909
910;Volkswagen|Passat;"Дверь передняя правая Volkswagen, 2004 (23100655)";23100655;;;;;;;"Дверь передняя правая";;30.0000;1;2004;dver-perednyaya-pravaya-volkswagen-2004-23100655;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=910
911;Volkswagen|Passat;"Дверь передняя правая Volkswagen, 2004 (23100664)";23100664;;;;;;;"Дверь передняя правая";;30.0000;1;2004;dver-perednyaya-pravaya-volkswagen-2004-23100664;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=911
912;Volkswagen|Passat;"Дверь передняя правая Volkswagen, 1998 (23100669)";23100669;;;;;;;"Дверь передняя правая";;30.0000;1;1998;dver-perednyaya-pravaya-volkswagen-1998-23100669;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=912
913;Volkswagen|Passat;"Дверь передняя правая Volkswagen, 1998 (23100673)";23100673;;;;;;;"Дверь передняя правая";;27.5000;1;1998;dver-perednyaya-pravaya-volkswagen-1998-23100673;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=913
914;Volkswagen|Passat;"Дверь передняя правая Volkswagen, 2001 (23100690)";23100690;;;;;;;"Дверь передняя правая";;27.5000;1;2001;dver-perednyaya-pravaya-volkswagen-2001-23100690;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=914
915;Volkswagen|Passat;"Дверь передняя левая Volkswagen, 2004 (23100700)";23100700;;;;;;;"Дверь передняя левая";;30.0000;1;2004;dver-perednyaya-levaya-volkswagen-2004-23100700;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=915
916;Volkswagen|Passat;"Дверь передняя левая Volkswagen, 2004 (23100710)";23100710;;;;;;;"Дверь передняя левая";;20.0000;1;2004;dver-perednyaya-levaya-volkswagen-2004-23100710;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=916
917;Volkswagen|Passat;"Дверь передняя левая Volkswagen, 2001 (23100723)";23100723;;;;;;;"Дверь передняя левая";;30.0000;1;2001;dver-perednyaya-levaya-volkswagen-2001-23100723;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=917
918;Volkswagen|Golf;"Дверь передняя левая Volkswagen, 2006 (23100725)";23100725;;;;;;;"Дверь передняя левая";;75.0000;1;2006;dver-perednyaya-levaya-volkswagen-2006-23100725;;;;https://d4.by/index.php?route=product/product&path=11905_11928&product_id=918
919;Volkswagen|Passat;"Дверь передняя левая Volkswagen, 2002 (23100735)";23100735;;;;;;;"Дверь передняя левая";;30.0000;1;2002;dver-perednyaya-levaya-volkswagen-2002-23100735;;;;https://d4.by/index.php?route=product/product&path=11905_11906&product_id=919
920;Renault|Laguna;"Дверь задняя правая Renault, 1997 (23101049)";23101049;;;;;;;"Дверь задняя правая";;15.0000;1;1997;dver-zadnyaya-pravaya-renault-1997-23101049;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=920
921;Renault|Megane;"Дверь задняя левая Renault, 1996 (23101057)";23101057;;;;;;;"Дверь задняя левая";;15.0000;1;1996;dver-zadnyaya-levaya-renault-1996-23101057;;;;https://d4.by/index.php?route=product/product&path=11877_12066&product_id=921
922;Renault|Laguna;"Дверь передняя правая Renault, 1999 (23101066)";23101066;;;;;;;"Дверь передняя правая";;15.0000;1;1999;dver-perednyaya-pravaya-renault-1999-23101066;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=922
923;Renault|Laguna;"Дверь передняя правая Renault, 1999 (23101079)";23101079;;;;;;;"Дверь передняя правая";;15.0000;1;1999;dver-perednyaya-pravaya-renault-1999-23101079;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=923
924;Renault|Laguna;"Дверь задняя левая Renault, 1998 (23101080)";23101080;;;;;;;"Дверь задняя левая";;15.0000;1;1998;dver-zadnyaya-levaya-renault-1998-23101080;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=924
925;Renault|Laguna;"Дверь передняя правая Renault, 1995 (23101081)";23101081;;;;;;;"Дверь передняя правая";;15.0000;1;1995;dver-perednyaya-pravaya-renault-1995-23101081;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=925
926;Renault|Laguna;"Дверь передняя правая Renault, 1995 (23101085)";23101085;;;;;;;"Дверь передняя правая";;15.0000;1;1995;dver-perednyaya-pravaya-renault-1995-23101085;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=926
927;Renault|Laguna;"Дверь задняя левая Renault, 1999 (23101087)";23101087;;;;;;;"Дверь задняя левая";;15.0000;1;1999;dver-zadnyaya-levaya-renault-1999-23101087;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=927
928;Renault|Megane;"Дверь передняя левая Renault, 1996 (23101131)";23101131;;;;;;;"Дверь передняя левая";;15.0000;1;1996;dver-perednyaya-levaya-renault-1996-23101131;;;;https://d4.by/index.php?route=product/product&path=11877_12066&product_id=928
929;Renault|Megane;"Дверь задняя левая Renault, 2000 (23101134)";23101134;;;;;;;"Дверь задняя левая";;15.0000;1;2000;dver-zadnyaya-levaya-renault-2000-23101134;;;;https://d4.by/index.php?route=product/product&path=11877_12066&product_id=929
930;Renault|Scenic;"Дверь передняя правая Renault, 1996 (23101139)";23101139;;;;;;;"Дверь передняя правая";;15.0000;1;1996;dver-perednyaya-pravaya-renault-1996-23101139;;;;https://d4.by/index.php?route=product/product&path=11877_11901&product_id=930
931;Renault|Scenic;"Дверь передняя левая Renault, 1997 (23101162)";23101162;;;;;;;"Дверь передняя левая";;15.0000;1;1997;dver-perednyaya-levaya-renault-1997-23101162;;;;https://d4.by/index.php?route=product/product&path=11877_11901&product_id=931
932;Renault|Scenic;"Дверь передняя левая Renault, 1998 (23101166)";23101166;;;;;;;"Дверь передняя левая";;15.0000;1;1998;dver-perednyaya-levaya-renault-1998-23101166;;;;https://d4.by/index.php?route=product/product&path=11877_11901&product_id=932
933;Renault|Laguna;"Дверь передняя левая Renault, 2001 (23101183)";23101183;;;;;;;"Дверь передняя левая";;20.0000;1;2001;dver-perednyaya-levaya-renault-2001-23101183;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=933
934;Renault|Laguna;"Дверь передняя левая Renault, 2003 (23101185)";23101185;;;;;;;"Дверь передняя левая";;20.0000;1;2003;dver-perednyaya-levaya-renault-2003-23101185;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=934
935;Renault|Laguna;"Дверь передняя левая Renault, 2002 (23101190)";23101190;;;;;;;"Дверь передняя левая";;20.0000;1;2002;dver-perednyaya-levaya-renault-2002-23101190;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=935
936;Renault|Laguna;"Дверь передняя правая Renault, 2001 (23101195)";23101195;;;;;;;"Дверь передняя правая";;15.0000;1;2001;dver-perednyaya-pravaya-renault-2001-23101195;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=936
937;Renault|Scenic;"Дверь задняя правая Renault, 1998 (23101199)";23101199;;;;;;;"Дверь задняя правая";;10.0000;1;1998;dver-zadnyaya-pravaya-renault-1998-23101199;;;;https://d4.by/index.php?route=product/product&path=11877_11901&product_id=937
938;Renault|Espace;"Дверь передняя правая Renault, 2004 (23101224)";23101224;;;;;;;"Дверь передняя правая";;25.0000;1;2004;dver-perednyaya-pravaya-renault-2004-23101224;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=938
939;Renault|Espace;"Дверь передняя левая Renault, 1999 (23101239)";23101239;;;;;;;"Дверь передняя левая";;25.0000;1;1999;dver-perednyaya-levaya-renault-1999-23101239;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=939
940;Renault|Espace;"Дверь передняя левая Renault, 2004 (23101250)";23101250;;;;;;;"Дверь передняя левая";;40.0000;1;2004;dver-perednyaya-levaya-renault-2004-23101250;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=940
941;Renault|Espace;"Дверь передняя левая Renault, 2003 (23101256)";23101256;;;;;;;"Дверь передняя левая";;35.0000;1;2003;dver-perednyaya-levaya-renault-2003-23101256;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=941
942;Renault|Espace;"Дверь передняя правая Renault, 1999 (23101264)";23101264;;;;;;;"Дверь передняя правая";;25.0000;1;1999;dver-perednyaya-pravaya-renault-1999-23101264;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=942
943;Renault|Espace;"Дверь задняя левая Renault, 2002 (23101314)";23101314;;;;;;;"Дверь задняя левая";;20.0000;1;2002;dver-zadnyaya-levaya-renault-2002-23101314;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=943
944;Renault|Espace;"Дверь задняя левая Renault, 2002 (23101322)";23101322;;;;;;;"Дверь задняя левая";;20.0000;1;2002;dver-zadnyaya-levaya-renault-2002-23101322;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=944
945;Renault|Megane;"Дверь задняя левая Renault, 2003 (23101333)";23101333;;;;;;;"Дверь задняя левая";;15.0000;1;2003;dver-zadnyaya-levaya-renault-2003-23101333;;;;https://d4.by/index.php?route=product/product&path=11877_12066&product_id=945
946;Renault|Laguna;"Дверь передняя левая Renault, 1997 (23101352)";23101352;;;;;;;"Дверь передняя левая";;15.0000;1;1997;dver-perednyaya-levaya-renault-1997-23101352;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=946
947;Renault|Espace;"Дверь задняя левая Renault, 2003 (23101379)";23101379;;;;;;;"Дверь задняя левая";;25.0000;1;2003;dver-zadnyaya-levaya-renault-2003-23101379;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=947
948;Renault|Laguna;"Дверь передняя левая Renault, 2001 (23101381)";23101381;;;;;;;"Дверь передняя левая";;17.5000;1;2001;dver-perednyaya-levaya-renault-2001-23101381;;;;https://d4.by/index.php?route=product/product&path=11877_11936&product_id=948
949;Renault|Espace;"Дверь задняя правая Renault, 2003 (23101401)";23101401;;;;;;;"Дверь задняя правая";;15.0000;1;2003;dver-zadnyaya-pravaya-renault-2003-23101401;;;;https://d4.by/index.php?route=product/product&path=11877_11903&product_id=949
